data_somministrazione,area,vaccinazioni,booster
2022-02-21,BAS,254,1126
2022-02-21,CAL,1846,2405
2022-02-21,CAM,4865,7119
2022-02-21,EMR,2255,4757
2022-02-21,FVG,715,999
2022-02-21,LAZ,3656,5253
2022-02-21,LIG,1139,3406
2022-02-21,LOM,5258,19621
2022-02-21,MAR,829,2220
2022-02-21,MOL,120,609
2022-02-21,PAB,215,636
2022-02-21,PAT,319,961
2022-02-21,PIE,2479,6122
2022-02-21,PUG,2446,6138
2022-02-21,SAR,964,4210
2022-02-21,SIC,4459,7570
2022-02-21,TOS,2261,6021
2022-02-21,UMB,953,1005
2022-02-21,VDA,69,216
2022-02-21,VEN,2009,6848
2022-02-22,ABR,815,2136
2022-02-22,BAS,299,883
2022-02-22,CAL,1962,2297
2022-02-22,CAM,4230,6255
2022-02-22,EMR,2599,4835
2022-02-22,FVG,821,1865
2022-02-22,LAZ,3280,5027
2022-02-22,LIG,1196,3526
2022-02-22,LOM,3991,16944
2022-02-22,MAR,816,2047
2022-02-22,MOL,142,433
2022-02-22,PAB,366,529
2022-02-22,PAT,352,1255
2022-02-22,PIE,2551,6372
2022-02-22,PUG,2972,6835
2022-02-22,SAR,1413,3115
2022-02-22,SIC,4756,7489
2022-02-22,TOS,2059,4551
2022-02-22,UMB,674,835
2022-02-22,VDA,46,224
2022-02-22,VEN,1855,6456
2022-02-23,ABR,821,2145
2022-02-23,BAS,242,679
2022-02-23,CAL,1721,2381
2022-02-23,CAM,4333,5957
2022-02-23,EMR,1794,4969
2022-02-23,FVG,670,1851
2022-02-23,LAZ,2715,4776
2022-02-23,LIG,982,2891
2022-02-23,LOM,3158,14326
2022-02-23,MAR,799,2047
2022-02-23,MOL,116,427
2022-02-23,PAB,269,414
2022-02-23,PAT,239,862
2022-02-23,PIE,2999,6355
2022-02-23,PUG,1957,5443
2022-02-23,SAR,1150,2913
2022-02-23,SIC,4594,7827
2022-02-23,TOS,2374,6200
2022-02-23,UMB,514,787
2022-02-23,VDA,28,6
2022-02-23,VEN,1904,6250
2022-02-24,ABR,958,2207
2022-02-24,BAS,196,668
2022-02-24,CAL,1530,2011
2022-02-24,CAM,3579,5124
2022-02-24,EMR,2352,5278
2022-02-24,FVG,689,1666
2022-02-24,LAZ,2493,5039
2022-02-24,LIG,923,3077
2022-02-24,LOM,2712,14566
2022-02-24,MAR,710,2027
2022-02-24,MOL,207,349
2022-02-24,PAB,184,633
2022-02-24,PAT,218,863
2022-02-24,PIE,2875,5747
2022-02-24,PUG,2895,5249
2022-02-24,SAR,681,2670
2022-02-24,SIC,4702,7318
2022-02-24,TOS,2223,6410
2022-02-24,UMB,514,861
2022-02-24,VDA,13,27
2022-02-24,VEN,1877,6462
2022-02-25,ABR,1015,2250
2022-02-25,BAS,215,749
2022-02-25,CAL,1848,2659
2022-02-25,CAM,3503,5980
2022-02-25,EMR,1944,5865
2022-02-25,FVG,1444,1678
2022-02-25,LAZ,2884,5142
2022-02-25,LIG,713,3075
2022-02-25,LOM,3732,17283
2022-02-25,MAR,731,2254
2022-02-25,MOL,125,546
2022-02-25,PAB,380,1031
2022-02-25,PAT,302,1214
2022-02-25,PIE,2929,6204
2022-02-25,PUG,2302,5640
2022-02-25,SAR,911,3857
2022-02-25,SIC,4693,7785
2022-02-25,TOS,2457,7476
2022-02-25,UMB,558,917
2022-02-25,VDA,75,267
2022-02-25,VEN,1958,8954
2022-02-26,ABR,821,1267
2022-02-26,BAS,632,1218
2022-02-26,CAL,1759,2155
2022-02-26,CAM,3351,4400
2022-02-26,EMR,3809,8720
2022-02-26,FVG,369,1876
2022-02-26,LAZ,5482,7752
2022-02-26,LIG,697,2267
2022-02-26,LOM,6212,19562
2022-02-26,MAR,637,1759
2022-02-26,MOL,193,513
2022-02-26,PAB,115,317
2022-02-26,PAT,116,649
2022-02-26,PIE,3575,5304
2022-02-26,PUG,1050,2755
2022-02-26,SAR,877,2039
2022-02-26,SIC,3839,6067
2022-02-26,TOS,2377,6531
2022-02-26,UMB,390,888
2022-02-26,VDA,19,295
2022-02-26,VEN,2762,12770
2022-02-27,ABR,289,510
2022-02-27,BAS,651,65
2022-02-27,CAL,541,595
2022-02-27,CAM,1340,1381
2022-02-27,EMR,1239,3358
2022-02-27,FVG,402,577
2022-02-27,LAZ,3304,3940
2022-02-27,LIG,138,398
2022-02-27,LOM,3903,7743
2022-02-27,MAR,74,328
2022-02-27,MOL,1,2
2022-02-27,PAB,33,22
2022-02-27,PAT,0,0
2022-02-27,PIE,2910,2455
2022-02-27,PUG,119,171
2022-02-27,SAR,1559,547
2022-02-27,SIC,2080,3217
2022-02-27,TOS,1939,4691
2022-02-27,UMB,292,161
2022-02-27,VDA,24,84
2022-02-27,VEN,1670,5596
2022-02-28,ABR,803,2052
2022-02-28,BAS,167,884
2022-02-28,CAL,1243,1972
2022-02-28,CAM,3366,6005
2022-02-28,EMR,1806,4769
2022-02-28,FVG,1410,1634
2022-02-28,LAZ,2412,5850
2022-02-28,LIG,833,2787
2022-02-28,LOM,3239,16125
2022-02-28,MAR,597,2161
2022-02-28,MOL,89,435
2022-02-28,PAB,165,500
2022-02-28,PAT,165,926
2022-02-28,PIE,1906,5552
2022-02-28,PUG,2167,5662
2022-02-28,SAR,966,3359
2022-02-28,SIC,3651,6114
2022-02-28,TOS,1023,3280
2022-02-28,UMB,584,906
2022-02-28,VDA,20,127
2022-02-28,VEN,1846,10791
2022-03-01,ABR,503,1425
2022-03-01,BAS,177,567
2022-03-01,CAL,1023,1573
2022-03-01,CAM,2712,4142
2022-03-01,EMR,1826,4441
2022-03-01,FVG,707,1327
2022-03-01,LAZ,2000,3875
2022-03-01,LIG,869,2663
2022-03-01,LOM,2173,9992
2022-03-01,MAR,513,1402
2022-03-01,MOL,96,190
2022-03-01,PAB,98,354
2022-03-01,PAT,194,1246
2022-03-01,PIE,1946,3885
2022-03-01,PUG,1801,3538
2022-03-01,SAR,701,2089
2022-03-01,SIC,3040,5668
2022-03-01,TOS,1136,2905
2022-03-01,UMB,396,503
2022-03-01,VDA,80,242
2022-03-01,VEN,664,2064
2022-03-02,ABR,427,1006
2022-03-02,BAS,153,704
2022-03-02,CAL,1166,1905
2022-03-02,CAM,3262,3939
2022-03-02,EMR,1560,3621
2022-03-02,FVG,691,1105
2022-03-02,LAZ,1735,3279
2022-03-02,LIG,822,2276
2022-03-02,LOM,1754,8897
2022-03-02,MAR,431,1200
2022-03-02,MOL,93,278
2022-03-02,PAB,281,536
2022-03-02,PAT,179,767
2022-03-02,PIE,1473,3318
2022-03-02,PUG,1324,3500
2022-03-02,SAR,938,1854
2022-03-02,SIC,3311,5925
2022-03-02,TOS,1399,3752
2022-03-02,UMB,415,666
2022-03-02,VDA,0,0
2022-03-02,VEN,548,2165
2022-03-03,ABR,600,1302
2022-03-03,BAS,98,407
2022-03-03,CAL,903,1791
2022-03-03,CAM,2760,4161
2022-03-03,EMR,1943,4936
2022-03-03,FVG,668,1589
2022-03-03,LAZ,1672,3397
2022-03-03,LIG,635,2296
2022-03-03,LOM,1507,9430
2022-03-03,MAR,591,1492
2022-03-03,MOL,218,265
2022-03-03,PAB,244,355
2022-03-03,PAT,152,611
2022-03-03,PIE,1829,3611
2022-03-03,PUG,2204,3665
2022-03-03,SAR,871,2190
2022-03-03,SIC,3203,5748
2022-03-03,TOS,1272,4178
2022-03-03,UMB,321,613
2022-03-03,VDA,8,7
2022-03-03,VEN,870,2981
2022-03-04,ABR,680,1534
2022-03-04,BAS,120,596
2022-03-04,CAL,1223,2190
2022-03-04,CAM,2705,4368
2022-03-04,EMR,1152,4161
2022-03-04,FVG,448,1914
2022-03-04,LAZ,1924,3591
2022-03-04,LIG,616,2262
2022-03-04,LOM,2183,11644
2022-03-04,MAR,458,1425
2022-03-04,MOL,99,376
2022-03-04,PAB,251,1099
2022-03-04,PAT,239,973
2022-03-04,PIE,2130,4034
2022-03-04,PUG,1738,3773
2022-03-04,SAR,798,2599
2022-03-04,SIC,3535,6628
2022-03-04,TOS,998,3254
2022-03-04,UMB,352,633
2022-03-04,VDA,54,301
2022-03-04,VEN,1470,5556
2022-03-05,ABR,399,1115
2022-03-05,BAS,320,698
2022-03-05,CAL,1131,1716
2022-03-05,CAM,2447,3068
2022-03-05,EMR,2337,5440
2022-03-05,FVG,121,1034
2022-03-05,LAZ,3163,4691
2022-03-05,LIG,472,1644
2022-03-05,LOM,4072,13622
2022-03-05,MAR,391,1545
2022-03-05,MOL,207,306
2022-03-05,PAB,80,275
2022-03-05,PAT,56,248
2022-03-05,PIE,1373,3075
2022-03-05,PUG,473,1347
2022-03-05,SAR,364,793
2022-03-05,SIC,2484,5613
2022-03-05,TOS,1298,3535
2022-03-05,UMB,314,596
2022-03-05,VDA,5,91
2022-03-05,VEN,2208,7487
2022-03-06,ABR,16,53
2022-03-06,BAS,389,17
2022-03-06,CAL,291,481
2022-03-06,CAM,829,1128
2022-03-06,EMR,543,1329
2022-03-06,FVG,4,11
2022-03-06,LAZ,2008,2510
2022-03-06,LIG,52,189
2022-03-06,LOM,1272,4706
2022-03-06,MAR,37,134
2022-03-06,MOL,2,13
2022-03-06,PAB,29,42
2022-03-06,PAT,0,0
2022-03-06,PIE,1182,1472
2022-03-06,PUG,32,69
2022-03-06,SAR,457,421
2022-03-06,SIC,1299,2781
2022-03-06,TOS,337,460
2022-03-06,UMB,49,11
2022-03-06,VDA,6,114
2022-03-06,VEN,614,1252
2022-03-07,ABR,376,1322
2022-03-07,BAS,91,486
2022-03-07,CAL,833,1728
2022-03-07,CAM,2063,4109
2022-03-07,EMR,1071,2762
2022-03-07,FVG,619,798
2022-03-07,LAZ,1239,3494
2022-03-07,LIG,574,2144
2022-03-07,LOM,1455,10757
2022-03-07,MAR,235,1146
2022-03-07,MOL,52,244
2022-03-07,PAB,93,249
2022-03-07,PAT,135,835
2022-03-07,PIE,1257,3686
2022-03-07,PUG,1198,3173
2022-03-07,SAR,795,2448
2022-03-07,SIC,2217,5069
2022-03-07,TOS,835,3684
2022-03-07,UMB,279,643
2022-03-07,VDA,12,96
2022-03-07,VEN,451,2659
2022-03-08,ABR,359,1113
2022-03-08,BAS,91,528
2022-03-08,CAL,762,1332
2022-03-08,CAM,1918,3154
2022-03-08,EMR,1169,3894
2022-03-08,FVG,315,902
2022-03-08,LAZ,1540,3458
2022-03-08,LIG,573,2356
2022-03-08,LOM,1218,9253
2022-03-08,MAR,424,1793
2022-03-08,MOL,91,165
2022-03-08,PAB,116,366
2022-03-08,PAT,151,991
2022-03-08,PIE,1140,3264
2022-03-08,PUG,1217,2843
2022-03-08,SAR,463,1801
2022-03-08,SIC,2362,4811
2022-03-08,TOS,815,3474
2022-03-08,UMB,203,529
2022-03-08,VDA,70,271
2022-03-08,VEN,443,2683
2022-03-09,ABR,325,930
2022-03-09,BAS,106,570
2022-03-09,CAL,743,1649
2022-03-09,CAM,2140,3090
2022-03-09,EMR,738,3168
2022-03-09,FVG,417,828
2022-03-09,LAZ,818,3240
2022-03-09,LIG,518,1814
2022-03-09,LOM,1088,8420
2022-03-09,MAR,382,1326
2022-03-09,MOL,45,162
2022-03-09,PAB,78,404
2022-03-09,PAT,97,353
2022-03-09,PIE,1088,3240
2022-03-09,PUG,949,3096
2022-03-09,SAR,434,1792
2022-03-09,SIC,2187,5293
2022-03-09,TOS,851,3809
2022-03-09,UMB,204,675
2022-03-09,VDA,1,17
2022-03-09,VEN,572,2698
2022-03-10,ABR,544,1291
2022-03-10,BAS,70,438
2022-03-10,CAL,644,1492
2022-03-10,CAM,1741,3218
2022-03-10,EMR,1252,5426
2022-03-10,FVG,305,766
2022-03-10,LAZ,747,3245
2022-03-10,LIG,359,1796
2022-03-10,LOM,1111,8686
2022-03-10,MAR,283,1437
2022-03-10,MOL,108,136
2022-03-10,PAB,143,563
2022-03-10,PAT,177,723
2022-03-10,PIE,1059,3461
2022-03-10,PUG,1161,3267
2022-03-10,SAR,313,2292
2022-03-10,SIC,2276,5266
2022-03-10,TOS,794,4213
2022-03-10,UMB,175,616
2022-03-10,VDA,0,0
2022-03-10,VEN,708,3923
2022-03-11,ABR,440,1285
2022-03-11,BAS,94,512
2022-03-11,CAL,674,1572
2022-03-11,CAM,1853,3624
2022-03-11,EMR,789,3613
2022-03-11,FVG,279,1096
2022-03-11,LAZ,953,3138
2022-03-11,LIG,447,1686
2022-03-11,LOM,1530,11043
2022-03-11,MAR,469,1288
2022-03-11,MOL,66,236
2022-03-11,PAB,283,749
2022-03-11,PAT,207,1007
2022-03-11,PIE,1174,3673
2022-03-11,PUG,1075,2857
2022-03-11,SAR,500,2355
2022-03-11,SIC,2312,5854
2022-03-11,TOS,778,3983
2022-03-11,UMB,182,658
2022-03-11,VDA,55,323
2022-03-11,VEN,1365,6806
2022-03-12,ABR,288,963
2022-03-12,BAS,285,607
2022-03-12,CAL,785,1422
2022-03-12,CAM,1539,3023
2022-03-12,EMR,1605,5797
2022-03-12,FVG,189,1106
2022-03-12,LAZ,1445,4595
2022-03-12,LIG,359,1574
2022-03-12,LOM,1858,13313
2022-03-12,MAR,343,1394
2022-03-12,MOL,103,249
2022-03-12,PAB,96,521
2022-03-12,PAT,114,241
2022-03-12,PIE,1567,3042
2022-03-12,PUG,309,1174
2022-03-12,SAR,266,909
2022-03-12,SIC,1604,4497
2022-03-12,TOS,823,3968
2022-03-12,UMB,193,722
2022-03-12,VDA,12,99
2022-03-12,VEN,1642,7385
2022-03-13,ABR,75,186
2022-03-13,BAS,363,271
2022-03-13,CAL,202,500
2022-03-13,CAM,600,1326
2022-03-13,EMR,285,1004
2022-03-13,FVG,62,183
2022-03-13,LAZ,695,2209
2022-03-13,LIG,63,114
2022-03-13,LOM,811,4284
2022-03-13,MAR,12,99
2022-03-13,MOL,2,3
2022-03-13,PAB,24,44
2022-03-13,PAT,0,0
2022-03-13,PIE,649,1432
2022-03-13,PUG,45,183
2022-03-13,SAR,259,409
2022-03-13,SIC,684,2384
2022-03-13,TOS,165,624
2022-03-13,UMB,1,9
2022-03-13,VDA,0,18
2022-03-13,VEN,527,1562
2022-03-14,ABR,205,1200
2022-03-14,BAS,127,655
2022-03-14,CAL,588,1579
2022-03-14,CAM,1527,3710
2022-03-14,EMR,553,2331
2022-03-14,FVG,224,1175
2022-03-14,LAZ,717,3070
2022-03-14,LIG,435,1716
2022-03-14,LOM,1183,9159
2022-03-14,MAR,147,866
2022-03-14,MOL,43,214
2022-03-14,PAB,143,653
2022-03-14,PAT,96,557
2022-03-14,PIE,783,3767
2022-03-14,PUG,809,2962
2022-03-14,SAR,361,1967
2022-03-14,SIC,1483,4614
2022-03-14,TOS,522,2966
2022-03-14,UMB,123,548
2022-03-14,VDA,7,72
2022-03-14,VEN,410,3037
2022-03-15,ABR,213,1173
2022-03-15,BAS,113,622
2022-03-15,CAL,572,1409
2022-03-15,CAM,1273,3072
2022-03-15,EMR,905,3816
2022-03-15,FVG,186,529
2022-03-15,LAZ,883,3263
2022-03-15,LIG,370,1827
2022-03-15,LOM,890,8087
2022-03-15,MAR,374,1771
2022-03-15,MOL,61,158
2022-03-15,PAB,79,192
2022-03-15,PAT,90,799
2022-03-15,PIE,822,3592
2022-03-15,PUG,843,3201
2022-03-15,SAR,255,1635
2022-03-15,SIC,1467,4891
2022-03-15,TOS,575,3813
2022-03-15,UMB,141,524
2022-03-15,VDA,39,223
2022-03-15,VEN,356,2407
2022-03-16,ABR,341,940
2022-03-16,BAS,54,457
2022-03-16,CAL,578,1631
2022-03-16,CAM,1225,2549
2022-03-16,EMR,487,2997
2022-03-16,FVG,501,1690
2022-03-16,LAZ,510,2872
2022-03-16,LIG,387,1553
2022-03-16,LOM,748,7096
2022-03-16,MAR,243,1010
2022-03-16,MOL,33,167
2022-03-16,PAB,30,66
2022-03-16,PAT,34,306
2022-03-16,PIE,700,2961
2022-03-16,PUG,636,2422
2022-03-16,SAR,288,1778
2022-03-16,SIC,1556,5095
2022-03-16,TOS,590,3357
2022-03-16,UMB,126,610
2022-03-16,VDA,0,6
2022-03-16,VEN,372,2507
2022-03-17,ABR,348,909
2022-03-17,BAS,39,393
2022-03-17,CAL,486,1205
2022-03-17,CAM,1134,2678
2022-03-17,EMR,968,4879
2022-03-17,FVG,243,532
2022-03-17,LAZ,583,2630
2022-03-17,LIG,305,1347
2022-03-17,LOM,724,7824
2022-03-17,MAR,242,1242
2022-03-17,MOL,114,179
2022-03-17,PAB,141,658
2022-03-17,PAT,104,537
2022-03-17,PIE,504,3277
2022-03-17,PUG,805,3005
2022-03-17,SAR,296,1863
2022-03-17,SIC,1479,4381
2022-03-17,TOS,511,3570
2022-03-17,UMB,133,509
2022-03-17,VDA,16,0
2022-03-17,VEN,492,3331
2022-03-18,ABR,303,1024
2022-03-18,BAS,76,588
2022-03-18,CAL,452,1318
2022-03-18,CAM,1163,2708
2022-03-18,EMR,512,3085
2022-03-18,FVG,169,776
2022-03-18,LAZ,620,2659
2022-03-18,LIG,324,1338
2022-03-18,LOM,1154,9256
2022-03-18,MAR,298,1309
2022-03-18,MOL,40,193
2022-03-18,PAB,130,544
2022-03-18,PAT,117,704
2022-03-18,PIE,764,3452
2022-03-18,PUG,677,2727
2022-03-18,SAR,314,1908
2022-03-18,SIC,1356,4590
2022-03-18,TOS,524,4078
2022-03-18,UMB,143,476
2022-03-18,VDA,28,260
2022-03-18,VEN,973,6155
2022-03-19,ABR,118,683
2022-03-19,BAS,164,509
2022-03-19,CAL,432,1128
2022-03-19,CAM,944,1968
2022-03-19,EMR,1054,4720
2022-03-19,FVG,60,1235
2022-03-19,LAZ,974,4179
2022-03-19,LIG,194,1115
2022-03-19,LOM,1230,11317
2022-03-19,MAR,190,1177
2022-03-19,MOL,56,179
2022-03-19,PAB,41,173
2022-03-19,PAT,58,405
2022-03-19,PIE,557,2732
2022-03-19,PUG,196,904
2022-03-19,SAR,139,582
2022-03-19,SIC,910,3520
2022-03-19,TOS,543,3551
2022-03-19,UMB,111,486
2022-03-19,VDA,0,0
2022-03-19,VEN,1111,5949
2022-03-20,ABR,5,46
2022-03-20,BAS,82,9
2022-03-20,CAL,105,291
2022-03-20,CAM,353,801
2022-03-20,EMR,200,751
2022-03-20,FVG,33,213
2022-03-20,LAZ,293,1809
2022-03-20,LIG,25,114
2022-03-20,LOM,358,2342
2022-03-20,MAR,6,97
2022-03-20,MOL,0,2
2022-03-20,PAB,0,0
2022-03-20,PAT,0,0
2022-03-20,PIE,183,1237
2022-03-20,PUG,27,70
2022-03-20,SAR,52,227
2022-03-20,SIC,421,1792
2022-03-20,TOS,111,204
2022-03-20,UMB,0,0
2022-03-20,VDA,6,124
2022-03-20,VEN,329,1560
2022-03-21,ABR,226,1009
2022-03-21,BAS,44,543
2022-03-21,CAL,335,1368
2022-03-21,CAM,867,2464
2022-03-21,EMR,566,2510
2022-03-21,FVG,153,838
2022-03-21,LAZ,474,2553
2022-03-21,LIG,241,1370
2022-03-21,LOM,1034,8173
2022-03-21,MAR,106,917
2022-03-21,MOL,31,137
2022-03-21,PAB,82,513
2022-03-21,PAT,71,491
2022-03-21,PIE,713,3353
2022-03-21,PUG,408,2309
2022-03-21,SAR,299,1744
2022-03-21,SIC,881,3637
2022-03-21,TOS,392,3413
2022-03-21,UMB,122,481
2022-03-21,VDA,2,54
2022-03-21,VEN,506,2463
2022-03-22,ABR,211,831
2022-03-22,BAS,37,398
2022-03-22,CAL,364,1052
2022-03-22,CAM,813,2279
2022-03-22,EMR,671,2963
2022-03-22,FVG,136,581
2022-03-22,LAZ,1240,2359
2022-03-22,LIG,384,1230
2022-03-22,LOM,802,6302
2022-03-22,MAR,314,1699
2022-03-22,MOL,37,123
2022-03-22,PAB,33,131
2022-03-22,PAT,78,672
2022-03-22,PIE,663,3090
2022-03-22,PUG,496,2279
2022-03-22,SAR,111,1223
2022-03-22,SIC,975,3760
2022-03-22,TOS,405,4123
2022-03-22,UMB,125,398
2022-03-22,VDA,45,212
2022-03-22,VEN,464,2098
2022-03-23,ABR,204,709
2022-03-23,BAS,24,358
2022-03-23,CAL,361,1271
2022-03-23,CAM,806,1988
2022-03-23,EMR,449,1860
2022-03-23,FVG,244,994
2022-03-23,LAZ,668,2320
2022-03-23,LIG,355,1163
2022-03-23,LOM,744,6095
2022-03-23,MAR,203,875
2022-03-23,MOL,18,115
2022-03-23,PAB,78,218
2022-03-23,PAT,82,340
2022-03-23,PIE,486,2657
2022-03-23,PUG,437,2125
2022-03-23,SAR,156,1241
2022-03-23,SIC,952,3728
2022-03-23,TOS,441,3444
2022-03-23,UMB,84,413
2022-03-23,VDA,2,3
2022-03-23,VEN,396,1812
2022-03-24,ABR,221,792
2022-03-24,BAS,36,307
2022-03-24,CAL,295,1088
2022-03-24,CAM,835,2415
2022-03-24,EMR,984,4211
2022-03-24,FVG,213,560
2022-03-24,LAZ,589,2245
2022-03-24,LIG,336,1091
2022-03-24,LOM,612,6606
2022-03-24,MAR,154,821
2022-03-24,MOL,43,101
2022-03-24,PAB,188,530
2022-03-24,PAT,102,647
2022-03-24,PIE,501,2755
2022-03-24,PUG,743,2535
2022-03-24,SAR,246,1420
2022-03-24,SIC,932,3806
2022-03-24,TOS,532,3748
2022-03-24,UMB,105,373
2022-03-24,VDA,0,5
2022-03-24,VEN,561,2769
2022-03-25,ABR,223,897
2022-03-25,BAS,69,400
2022-03-25,CAL,287,1134
2022-03-25,CAM,848,2556
2022-03-25,EMR,501,3030
2022-03-25,FVG,235,715
2022-03-25,LAZ,545,2265
2022-03-25,LIG,302,1163
2022-03-25,LOM,827,7870
2022-03-25,MAR,164,1126
2022-03-25,MOL,47,178
2022-03-25,PAB,145,665
2022-03-25,PAT,92,554
2022-03-25,PIE,567,3277
2022-03-25,PUG,424,2375
2022-03-25,SAR,307,1517
2022-03-25,SIC,1042,4051
2022-03-25,TOS,522,4244
2022-03-25,UMB,112,396
2022-03-25,VDA,32,196
2022-03-25,VEN,805,5099
2022-03-26,ABR,128,644
2022-03-26,BAS,55,529
2022-03-26,CAL,323,1048
2022-03-26,CAM,655,2084
2022-03-26,EMR,847,3978
2022-03-26,FVG,75,950
2022-03-26,LAZ,1013,3848
2022-03-26,LIG,185,1045
2022-03-26,LOM,1184,9372
2022-03-26,MAR,118,999
2022-03-26,MOL,41,178
2022-03-26,PAB,34,112
2022-03-26,PAT,0,0
2022-03-26,PIE,510,2415
2022-03-26,PUG,162,706
2022-03-26,SAR,119,615
2022-03-26,SIC,765,3250
2022-03-26,TOS,509,3863
2022-03-26,UMB,115,429
2022-03-26,VDA,0,0
2022-03-26,VEN,1234,5621
2022-03-27,ABR,5,43
2022-03-27,BAS,12,17
2022-03-27,CAL,73,309
2022-03-27,CAM,262,701
2022-03-27,EMR,182,847
2022-03-27,FVG,17,18
2022-03-27,LAZ,265,1318
2022-03-27,LIG,28,59
2022-03-27,LOM,459,2082
2022-03-27,MAR,1,21
2022-03-27,MOL,0,0
2022-03-27,PAB,0,0
2022-03-27,PAT,0,0
2022-03-27,PIE,230,881
2022-03-27,PUG,24,107
2022-03-27,SAR,58,339
2022-03-27,SIC,300,1467
2022-03-27,TOS,53,34
2022-03-27,UMB,0,1
2022-03-27,VDA,8,68
2022-03-27,VEN,438,1371
2022-03-28,ABR,119,932
2022-03-28,BAS,30,408
2022-03-28,CAL,271,1097
2022-03-28,CAM,740,2523
2022-03-28,EMR,357,2057
2022-03-28,FVG,154,999
2022-03-28,LAZ,532,2689
2022-03-28,LIG,264,1088
2022-03-28,LOM,693,6487
2022-03-28,MAR,102,773
2022-03-28,MOL,20,147
2022-03-28,PAB,63,353
2022-03-28,PAT,86,501
2022-03-28,PIE,556,3024
2022-03-28,PUG,364,2092
2022-03-28,SAR,174,1477
2022-03-28,SIC,618,3087
2022-03-28,TOS,413,3043
2022-03-28,UMB,63,286
2022-03-28,VDA,7,52
2022-03-28,VEN,450,2158
2022-03-29,ABR,114,683
2022-03-29,BAS,40,420
2022-03-29,CAL,240,1005
2022-03-29,CAM,617,2015
2022-03-29,EMR,452,2454
2022-03-29,FVG,287,924
2022-03-29,LAZ,480,2159
2022-03-29,LIG,233,1147
2022-03-29,LOM,532,6196
2022-03-29,MAR,149,1120
2022-03-29,MOL,12,88
2022-03-29,PAB,30,107
2022-03-29,PAT,56,476
2022-03-29,PIE,392,2536
2022-03-29,PUG,440,2281
2022-03-29,SAR,128,881
2022-03-29,SIC,730,2941
2022-03-29,TOS,434,2868
2022-03-29,UMB,78,274
2022-03-29,VDA,25,218
2022-03-29,VEN,279,1774
2022-03-30,ABR,89,503
2022-03-30,BAS,23,303
2022-03-30,CAL,218,1011
2022-03-30,CAM,634,1906
2022-03-30,EMR,319,1563
2022-03-30,FVG,241,1000
2022-03-30,LAZ,452,2550
2022-03-30,LIG,250,1111
2022-03-30,LOM,546,5717
2022-03-30,MAR,148,747
2022-03-30,MOL,24,120
2022-03-30,PAB,68,319
2022-03-30,PAT,53,279
2022-03-30,PIE,398,2125
2022-03-30,PUG,369,1948
2022-03-30,SAR,103,1021
2022-03-30,SIC,786,3042
2022-03-30,TOS,412,2775
2022-03-30,UMB,66,370
2022-03-30,VDA,3,0
2022-03-30,VEN,315,1801
2022-03-31,ABR,150,748
2022-03-31,BAS,20,229
2022-03-31,CAL,243,796
2022-03-31,CAM,541,2148
2022-03-31,EMR,765,3081
2022-03-31,FVG,124,568
2022-03-31,LAZ,582,2834
2022-03-31,LIG,208,1006
2022-03-31,LOM,475,5239
2022-03-31,MAR,146,1006
2022-03-31,MOL,23,119
2022-03-31,PAB,89,493
2022-03-31,PAT,109,536
2022-03-31,PIE,355,2648
2022-03-31,PUG,392,2131
2022-03-31,SAR,110,1042
2022-03-31,SIC,663,2714
2022-03-31,TOS,335,2639
2022-03-31,UMB,73,328
2022-03-31,VDA,2,3
2022-03-31,VEN,432,2866
2022-04-01,ABR,99,537
2022-04-01,BAS,34,208
2022-04-01,CAL,173,679
2022-04-01,CAM,463,1557
2022-04-01,EMR,281,1553
2022-04-01,FVG,126,724
2022-04-01,LAZ,355,917
2022-04-01,LIG,118,553
2022-04-01,LOM,487,5708
2022-04-01,MAR,57,361
2022-04-01,MOL,18,70
2022-04-01,PAB,93,265
2022-04-01,PAT,54,444
2022-04-01,PIE,280,2058
2022-04-01,PUG,279,1426
2022-04-01,SAR,111,847
2022-04-01,SIC,482,2361
2022-04-01,TOS,215,1825
2022-04-01,UMB,49,214
2022-04-01,VDA,13,152
2022-04-01,VEN,536,2695
2022-04-02,ABR,81,321
2022-04-02,BAS,32,181
2022-04-02,CAL,202,627
2022-04-02,CAM,329,1034
2022-04-02,EMR,515,2578
2022-04-02,FVG,87,890
2022-04-02,LAZ,496,1234
2022-04-02,LIG,96,546
2022-04-02,LOM,817,6353
2022-04-02,MAR,51,465
2022-04-02,MOL,33,104
2022-04-02,PAB,24,151
2022-04-02,PAT,34,120
2022-04-02,PIE,314,1632
2022-04-02,PUG,40,267
2022-04-02,SAR,42,245
2022-04-02,SIC,382,1864
2022-04-02,TOS,185,1466
2022-04-02,UMB,42,202
2022-04-02,VDA,13,96
2022-04-02,VEN,642,2876
2022-04-03,ABR,0,11
2022-04-03,BAS,1,9
2022-04-03,CAL,49,155
2022-04-03,CAM,93,288
2022-04-03,EMR,13,68
2022-04-03,FVG,32,226
2022-04-03,LAZ,158,407
2022-04-03,LIG,45,45
2022-04-03,LOM,242,1276
2022-04-03,MAR,5,10
2022-04-03,MOL,0,0
2022-04-03,PAB,0,0
2022-04-03,PAT,0,0
2022-04-03,PIE,104,388
2022-04-03,PUG,12,1
2022-04-03,SAR,16,152
2022-04-03,SIC,177,965
2022-04-03,TOS,0,0
2022-04-03,UMB,0,0
2022-04-03,VDA,0,0
2022-04-03,VEN,92,494
