data_somministrazione,area,delta_T,cum_vaccinazioni,cum_booster
2022-01-01,ABR,180,560274,415716
2022-01-01,ABR,270,927187,415716
2022-01-01,BAS,-1,429188,169197
2022-01-01,BAS,30,4750,102838
2022-01-01,BAS,90,27999,168766
2022-01-01,BAS,120,83164,169197
2022-01-01,BAS,180,249663,169197
2022-01-01,BAS,270,390748,169197
2022-01-01,CAL,-1,1371531,510838
2022-01-01,CAL,30,26643,343293
2022-01-01,CAL,90,135752,510021
2022-01-01,CAL,120,235264,510838
2022-01-01,CAL,180,760724,510838
2022-01-01,CAL,270,1259358,510838
2022-01-01,CAM,-1,4246237,1711011
2022-01-01,CAM,30,74123,1036041
2022-01-01,CAM,90,355619,1693254
2022-01-01,CAM,120,607469,1711011
2022-01-01,CAM,180,2144164,1711011
2022-01-01,CAM,270,3963657,1711011
2022-01-01,EMR,-1,3542507,1508837
2022-01-01,EMR,30,36981,868295
2022-01-01,EMR,90,259525,1500523
2022-01-01,EMR,120,653036,1508837
2022-01-01,EMR,180,1947858,1508837
2022-01-01,EMR,270,3210973,1508837
2022-01-01,FVG,-1,929192,382189
2022-01-01,FVG,30,11590,254190
2022-01-01,FVG,90,79090,380296
2022-01-01,FVG,120,138260,382189
2022-01-01,FVG,180,444342,382189
2022-01-01,FVG,270,839417,382189
2022-01-01,LAZ,-1,4609180,2082773
2022-01-01,LAZ,30,77381,1275085
2022-01-01,LAZ,90,320855,2061335
2022-01-01,LAZ,120,554578,2082773
2022-01-01,LAZ,180,2237207,2082773
2022-01-01,LAZ,270,4237641,2082773
2022-01-01,LIG,-1,1191837,481045
2022-01-01,LIG,30,23336,280602
2022-01-01,LIG,90,109875,479585
2022-01-01,LIG,120,194283,481045
2022-01-01,LIG,180,640643,481045
2022-01-01,LIG,270,1077020,481045
2022-01-01,LOM,-1,8099335,3633123
2022-01-01,LOM,30,69226,2340973
2022-01-01,LOM,90,487530,3616225
2022-01-01,LOM,120,1271980,3633123
2022-01-01,LOM,180,4577630,3633123
2022-01-01,LOM,270,7478470,3633123
2022-01-01,MAR,-1,1155878,497457
2022-01-01,MAR,30,15832,301724
2022-01-01,MAR,90,91036,493806
2022-01-01,MAR,120,188849,497457
2022-01-01,MAR,180,625213,497457
2022-01-01,MAR,270,1046030,497457
2022-01-01,MOL,-1,238661,112822
2022-01-01,MOL,30,2794,56621
2022-01-01,MOL,90,12036,109805
2022-01-01,MOL,120,24475,112822
2022-01-01,MOL,180,121552,112822
2022-01-01,MOL,270,214229,112822
2022-01-01,PAB,-1,377577,179778
2022-01-01,PAB,30,12417,107496
2022-01-01,PAB,90,43360,177610
2022-01-01,PAB,120,63075,179778
2022-01-01,PAB,180,168013,179778
2022-01-01,PAB,270,334258,179778
2022-01-01,PAT,-1,421890,188623
2022-01-01,PAT,30,8558,130685
2022-01-01,PAT,90,39489,186356
2022-01-01,PAT,120,66994,188623
2022-01-01,PAT,180,207356,188623
2022-01-01,PAT,270,382415,188623
2022-01-01,PIE,-1,3321107,1439374
2022-01-01,PIE,30,51676,756021
2022-01-01,PIE,90,307655,1414860
2022-01-01,PIE,120,615466,1439374
2022-01-01,PIE,180,1807720,1439374
2022-01-01,PIE,270,2975067,1439374
2022-01-01,PUG,-1,3171261,1465208
2022-01-01,PUG,30,40602,944596
2022-01-01,PUG,90,214770,1457629
2022-01-01,PUG,120,474824,1465208
2022-01-01,PUG,180,1636751,1465208
2022-01-01,PUG,270,2940889,1465208
2022-01-01,SAR,-1,1233086,472266
2022-01-01,SAR,30,15248,293148
2022-01-01,SAR,90,87210,470944
2022-01-01,SAR,120,252397,472266
2022-01-01,SAR,180,682372,472266
2022-01-01,SAR,270,1154278,472266
2022-01-01,SIC,-1,3506538,1143494
2022-01-01,SIC,30,59854,733347
2022-01-01,SIC,90,351844,1140450
2022-01-01,SIC,120,704482,1143494
2022-01-01,SIC,180,1898271,1143494
2022-01-01,SIC,270,3245405,1143494
2022-01-01,TOS,-1,2998150,1238792
2022-01-01,TOS,30,37032,668480
2022-01-01,TOS,90,295881,1227525
2022-01-01,TOS,120,705640,1238792
2022-01-01,TOS,180,1773916,1238792
2022-01-01,TOS,270,2765694,1238792
2022-01-01,UMB,-1,685624,301836
2022-01-01,UMB,30,8742,175233
2022-01-01,UMB,90,43337,296884
2022-01-01,UMB,120,107681,301836
2022-01-01,UMB,180,387097,301836
2022-01-01,UMB,270,634274,301836
2022-01-01,VDA,-1,91193,44082
2022-01-01,VDA,30,1299,27194
2022-01-01,VDA,90,8192,44075
2022-01-01,VDA,120,15166,44082
2022-01-01,VDA,180,47293,44082
2022-01-01,VDA,270,82984,44082
2022-01-01,VEN,-1,3763292,1714548
2022-01-01,VEN,30,58723,1117337
2022-01-01,VEN,90,296237,1700919
2022-01-01,VEN,120,681268,1714548
2022-01-01,VEN,180,1972735,1714548
2022-01-01,VEN,270,3454569,1714548
2022-01-02,ABR,-1,1008042,422794
2022-01-02,ABR,30,13131,235455
2022-01-02,ABR,90,69971,421640
2022-01-02,ABR,120,138987,422794
2022-01-02,ABR,180,554410,422794
2022-01-02,ABR,270,924141,422794
2022-01-02,BAS,-1,429223,170750
2022-01-02,BAS,30,4601,99072
2022-01-02,BAS,90,27274,170239
2022-01-02,BAS,120,81337,170750
2022-01-02,BAS,180,247597,170750
2022-01-02,BAS,270,390721,170750
2022-01-02,CAL,-1,1371895,522936
2022-01-02,CAL,30,25861,341563
2022-01-02,CAL,90,132443,521941
2022-01-02,CAL,120,232373,522936
2022-01-02,CAL,180,752345,522936
2022-01-02,CAL,270,1255572,522936
2022-01-02,CAM,-1,4248124,1743826
2022-01-02,CAM,30,73158,1028019
2022-01-02,CAM,90,349073,1717478
2022-01-02,CAM,120,599817,1743826
2022-01-02,CAM,180,2104280,1743826
2022-01-02,CAM,270,3960265,1743826
2022-01-02,EMR,-1,3544230,1533548
2022-01-02,EMR,30,37452,862872
2022-01-02,EMR,90,255243,1524706
2022-01-02,EMR,120,639170,1533548
2022-01-02,EMR,180,1925345,1533548
2022-01-02,EMR,270,3206229,1533548
2022-01-02,FVG,-1,929375,390089
2022-01-02,FVG,30,11363,253958
2022-01-02,FVG,90,78662,388064
2022-01-02,FVG,120,137143,390089
2022-01-02,FVG,180,434448,390089
2022-01-02,FVG,270,838647,390089
2022-01-02,LAZ,-1,4612515,2117106
2022-01-02,LAZ,30,78777,1258965
2022-01-02,LAZ,90,318267,2091268
2022-01-02,LAZ,120,552952,2117106
2022-01-02,LAZ,180,2204062,2117106
2022-01-02,LAZ,270,4233179,2117106
2022-01-02,LIG,-1,1191943,481864
2022-01-02,LIG,30,22753,268646
2022-01-02,LIG,90,107898,479749
2022-01-02,LIG,120,192226,481864
2022-01-02,LIG,180,633938,481864
2022-01-02,LIG,270,1074716,481864
2022-01-02,LOM,-1,8100930,3683060
2022-01-02,LOM,30,67997,2313670
2022-01-02,LOM,90,477984,3661352
2022-01-02,LOM,120,1248236,3683060
2022-01-02,LOM,180,4499865,3683060
2022-01-02,LOM,270,7463623,3683060
2022-01-02,MAR,-1,1156038,499070
2022-01-02,MAR,30,15370,291603
2022-01-02,MAR,90,88830,495140
2022-01-02,MAR,120,185152,499070
2022-01-02,MAR,180,614523,499070
2022-01-02,MAR,270,1045686,499070
2022-01-02,MOL,-1,238661,112869
2022-01-02,MOL,30,2676,54342
2022-01-02,MOL,90,11629,108594
2022-01-02,MOL,120,23509,112869
2022-01-02,MOL,180,118499,112869
2022-01-02,MOL,270,213861,112869
2022-01-02,PAB,-1,377590,179806
2022-01-02,PAB,30,11821,102495
2022-01-02,PAB,90,42845,177588
2022-01-02,PAB,120,62274,179806
2022-01-02,PAB,180,166921,179806
2022-01-02,PAB,270,333638,179806
2022-01-02,PAT,-1,421965,189678
2022-01-02,PAT,30,8351,127752
2022-01-02,PAT,90,38602,186813
2022-01-02,PAT,120,66605,189678
2022-01-02,PAT,180,205274,189678
2022-01-02,PAT,270,381404,189678
2022-01-02,PIE,-1,3324394,1456971
2022-01-02,PIE,30,53014,744812
2022-01-02,PIE,90,303253,1427154
2022-01-02,PIE,120,606275,1456971
2022-01-02,PIE,180,1781134,1456971
2022-01-02,PIE,270,2972340,1456971
2022-01-02,PUG,-1,3171506,1473162
2022-01-02,PUG,30,39229,907740
2022-01-02,PUG,90,208157,1465106
2022-01-02,PUG,120,471142,1473162
2022-01-02,PUG,180,1600482,1473162
2022-01-02,PUG,270,2934184,1473162
2022-01-02,SAR,-1,1233159,474248
2022-01-02,SAR,30,14564,284096
2022-01-02,SAR,90,83890,472744
2022-01-02,SAR,120,248893,474248
2022-01-02,SAR,180,671441,474248
2022-01-02,SAR,270,1148491,474248
2022-01-02,SIC,-1,3508411,1169092
2022-01-02,SIC,30,59329,729391
2022-01-02,SIC,90,344608,1165340
2022-01-02,SIC,120,696365,1169092
2022-01-02,SIC,180,1873154,1169092
2022-01-02,SIC,270,3238567,1169092
2022-01-02,TOS,-1,2999829,1256967
2022-01-02,TOS,30,37302,659289
2022-01-02,TOS,90,287715,1243737
2022-01-02,TOS,120,697972,1256967
2022-01-02,TOS,180,1760530,1256967
2022-01-02,TOS,270,2759702,1256967
2022-01-02,UMB,-1,685913,305648
2022-01-02,UMB,30,8714,172678
2022-01-02,UMB,90,42694,298600
2022-01-02,UMB,120,105617,305648
2022-01-02,UMB,180,378888,305648
2022-01-02,UMB,270,632412,305648
2022-01-02,VDA,-1,91207,45511
2022-01-02,VDA,30,1215,28018
2022-01-02,VDA,90,7919,45504
2022-01-02,VDA,120,14797,45511
2022-01-02,VDA,180,46560,45511
2022-01-02,VDA,270,82762,45511
2022-01-02,VEN,-1,3765599,1740361
2022-01-02,VEN,30,58970,1099725
2022-01-02,VEN,90,292780,1724797
2022-01-02,VEN,120,665881,1740361
2022-01-02,VEN,180,1951806,1740361
2022-01-02,VEN,270,3448364,1740361
2022-01-03,ABR,-1,1008897,434668
2022-01-03,ABR,30,13599,240117
2022-01-03,ABR,90,69873,433369
2022-01-03,ABR,120,138848,434668
2022-01-03,ABR,180,547201,434668
2022-01-03,ABR,270,922534,434668
2022-01-03,BAS,-1,429491,176903
2022-01-03,BAS,30,4619,99886
2022-01-03,BAS,90,26932,176300
2022-01-03,BAS,120,79789,176903
2022-01-03,BAS,180,244672,176903
2022-01-03,BAS,270,390969,176903
2022-01-03,CAL,-1,1373598,543674
2022-01-03,CAL,30,26706,349654
2022-01-03,CAL,90,131202,542556
2022-01-03,CAL,120,233264,543674
2022-01-03,CAL,180,743912,543674
2022-01-03,CAL,270,1253703,543674
2022-01-03,CAM,-1,4252356,1805514
2022-01-03,CAM,30,74701,1047516
2022-01-03,CAM,90,346759,1772482
2022-01-03,CAM,120,600909,1805514
2022-01-03,CAM,180,2063124,1805514
2022-01-03,CAM,270,3958073,1805514
2022-01-03,EMR,-1,3547485,1570221
2022-01-03,EMR,30,39002,875367
2022-01-03,EMR,90,252801,1560125
2022-01-03,EMR,120,631587,1570221
2022-01-03,EMR,180,1903719,1570221
2022-01-03,EMR,270,3203375,1570221
2022-01-03,FVG,-1,930213,397724
2022-01-03,FVG,30,12021,253412
2022-01-03,FVG,90,78558,395174
2022-01-03,FVG,120,136550,397724
2022-01-03,FVG,180,425207,397724
2022-01-03,FVG,270,837383,397724
2022-01-03,LAZ,-1,4616319,2168248
2022-01-03,LAZ,30,79931,1269931
2022-01-03,LAZ,90,314863,2138515
2022-01-03,LAZ,120,552968,2168248
2022-01-03,LAZ,180,2171231,2168248
2022-01-03,LAZ,270,4228767,2168248
2022-01-03,LIG,-1,1193338,493811
2022-01-03,LIG,30,23532,272583
2022-01-03,LIG,90,106606,490854
2022-01-03,LIG,120,192858,493811
2022-01-03,LIG,180,628386,493811
2022-01-03,LIG,270,1073917,493811
2022-01-03,LOM,-1,8106119,3772505
2022-01-03,LOM,30,70522,2329679
2022-01-03,LOM,90,473625,3745734
2022-01-03,LOM,120,1232513,3772505
2022-01-03,LOM,180,4410773,3772505
2022-01-03,LOM,270,7451823,3772505
2022-01-03,MAR,-1,1157332,509913
2022-01-03,MAR,30,16310,291071
2022-01-03,MAR,90,88040,505064
2022-01-03,MAR,120,186380,509913
2022-01-03,MAR,180,604423,509913
2022-01-03,MAR,270,1046465,509913
2022-01-03,MOL,-1,238872,115632
2022-01-03,MOL,30,2739,54983
2022-01-03,MOL,90,11657,110145
2022-01-03,MOL,120,23713,115632
2022-01-03,MOL,180,115789,115632
2022-01-03,MOL,270,213815,115632
2022-01-03,PAB,-1,378226,181158
2022-01-03,PAB,30,11924,98092
2022-01-03,PAB,90,43311,178679
2022-01-03,PAB,120,62400,181158
2022-01-03,PAB,180,166086,181158
2022-01-03,PAB,270,333982,181158
2022-01-03,PAT,-1,422257,192132
2022-01-03,PAT,30,8358,110147
2022-01-03,PAT,90,38188,188755
2022-01-03,PAT,120,66897,192132
2022-01-03,PAT,180,203936,192132
2022-01-03,PAT,270,380459,192132
2022-01-03,PIE,-1,3328115,1490719
2022-01-03,PIE,30,54794,752446
2022-01-03,PIE,90,299469,1456081
2022-01-03,PIE,120,601330,1490719
2022-01-03,PIE,180,1756252,1490719
2022-01-03,PIE,270,2970726,1490719
2022-01-03,PUG,-1,3174306,1515540
2022-01-03,PUG,30,41328,915083
2022-01-03,PUG,90,203912,1506580
2022-01-03,PUG,120,471687,1515540
2022-01-03,PUG,180,1570375,1515540
2022-01-03,PUG,270,2930538,1515540
2022-01-03,SAR,-1,1234122,487048
2022-01-03,SAR,30,15165,288361
2022-01-03,SAR,90,83096,485223
2022-01-03,SAR,120,249325,487048
2022-01-03,SAR,180,660615,487048
2022-01-03,SAR,270,1144165,487048
2022-01-03,SIC,-1,3512249,1212089
2022-01-03,SIC,30,60956,747401
2022-01-03,SIC,90,341021,1207684
2022-01-03,SIC,120,692936,1212089
2022-01-03,SIC,180,1847524,1212089
2022-01-03,SIC,270,3232672,1212089
2022-01-03,TOS,-1,3001771,1281371
2022-01-03,TOS,30,38130,665742
2022-01-03,TOS,90,278953,1266530
2022-01-03,TOS,120,691011,1281371
2022-01-03,TOS,180,1745863,1281371
2022-01-03,TOS,270,2754887,1281371
2022-01-03,UMB,-1,686797,312964
2022-01-03,UMB,30,9266,174980
2022-01-03,UMB,90,42585,304465
2022-01-03,UMB,120,103356,312964
2022-01-03,UMB,180,370337,312964
2022-01-03,UMB,270,631374,312964
2022-01-03,VDA,-1,91225,46520
2022-01-03,VDA,30,1221,27925
2022-01-03,VDA,90,7791,46513
2022-01-03,VDA,120,14676,46520
2022-01-03,VDA,180,46192,46520
2022-01-03,VDA,270,82625,46520
2022-01-03,VEN,-1,3770268,1780267
2022-01-03,VEN,30,62217,1100978
2022-01-03,VEN,90,293279,1762093
2022-01-03,VEN,120,658739,1780267
2022-01-03,VEN,180,1930841,1780267
2022-01-03,VEN,270,3443952,1780267
2022-01-04,ABR,-1,1009818,447591
2022-01-04,ABR,30,14404,250131
2022-01-04,ABR,90,69455,446011
2022-01-04,ABR,120,135741,447591
2022-01-04,ABR,180,537981,447591
2022-01-04,ABR,270,920722,447591
2022-01-04,BAS,-1,429712,183755
2022-01-04,BAS,30,4836,106689
2022-01-04,BAS,90,26632,183055
2022-01-04,BAS,120,77715,183755
2022-01-04,BAS,180,241594,183755
2022-01-04,BAS,270,391102,183755
2022-01-04,CAL,-1,1375011,566949
2022-01-04,CAL,30,27796,367612
2022-01-04,CAL,90,129420,565576
2022-01-04,CAL,120,230102,566949
2022-01-04,CAL,180,735917,566949
2022-01-04,CAL,270,1252117,566949
2022-01-04,CAM,-1,4256735,1868787
2022-01-04,CAM,30,77623,1086049
2022-01-04,CAM,90,345360,1829479
2022-01-04,CAM,120,592990,1868787
2022-01-04,CAM,180,2011815,1868787
2022-01-04,CAM,270,3955744,1868787
2022-01-04,EMR,-1,3549960,1607670
2022-01-04,EMR,30,40896,898193
2022-01-04,EMR,90,250431,1596568
2022-01-04,EMR,120,615528,1607670
2022-01-04,EMR,180,1869336,1607670
2022-01-04,EMR,270,3199546,1607670
2022-01-04,FVG,-1,930853,407964
2022-01-04,FVG,30,12592,255871
2022-01-04,FVG,90,77628,404648
2022-01-04,FVG,120,133926,407964
2022-01-04,FVG,180,413753,407964
2022-01-04,FVG,270,836334,407964
2022-01-04,LAZ,-1,4620118,2222685
2022-01-04,LAZ,30,81933,1293959
2022-01-04,LAZ,90,314835,2188848
2022-01-04,LAZ,120,549504,2222685
2022-01-04,LAZ,180,2136706,2222685
2022-01-04,LAZ,270,4223856,2222685
2022-01-04,LIG,-1,1194726,507723
2022-01-04,LIG,30,24818,283907
2022-01-04,LIG,90,105497,503790
2022-01-04,LIG,120,188829,507723
2022-01-04,LIG,180,622123,507723
2022-01-04,LIG,270,1073372,507723
2022-01-04,LOM,-1,8110488,3863954
2022-01-04,LOM,30,73758,2368556
2022-01-04,LOM,90,468475,3832707
2022-01-04,LOM,120,1196901,3863954
2022-01-04,LOM,180,4313393,3863954
2022-01-04,LOM,270,7439591,3863954
2022-01-04,MAR,-1,1158776,524963
2022-01-04,MAR,30,17441,301249
2022-01-04,MAR,90,87873,519269
2022-01-04,MAR,120,183168,524963
2022-01-04,MAR,180,593554,524963
2022-01-04,MAR,270,1047530,524963
2022-01-04,MOL,-1,239019,118083
2022-01-04,MOL,30,2886,57432
2022-01-04,MOL,90,11654,111483
2022-01-04,MOL,120,23014,118083
2022-01-04,MOL,180,112591,118083
2022-01-04,MOL,270,213702,118083
2022-01-04,PAB,-1,379045,182480
2022-01-04,PAB,30,12605,95047
2022-01-04,PAB,90,43579,179960
2022-01-04,PAB,120,62623,182480
2022-01-04,PAB,180,161892,182480
2022-01-04,PAB,270,333826,182480
2022-01-04,PAT,-1,422730,195601
2022-01-04,PAT,30,8657,100858
2022-01-04,PAT,90,38194,191812
2022-01-04,PAT,120,65166,195601
2022-01-04,PAT,180,202716,195601
2022-01-04,PAT,270,379648,195601
2022-01-04,PIE,-1,3331273,1528005
2022-01-04,PIE,30,56640,771566
2022-01-04,PIE,90,296160,1487284
2022-01-04,PIE,120,592182,1528005
2022-01-04,PIE,180,1725588,1528005
2022-01-04,PIE,270,2968750,1528005
2022-01-04,PUG,-1,3177496,1568733
2022-01-04,PUG,30,44338,957641
2022-01-04,PUG,90,203026,1559068
2022-01-04,PUG,120,460089,1568733
2022-01-04,PUG,180,1537103,1568733
2022-01-04,PUG,270,2928585,1568733
2022-01-04,SAR,-1,1235133,502509
2022-01-04,SAR,30,15982,298794
2022-01-04,SAR,90,82762,500491
2022-01-04,SAR,120,243757,502509
2022-01-04,SAR,180,647456,502509
2022-01-04,SAR,270,1141180,502509
2022-01-04,SIC,-1,3516420,1260135
2022-01-04,SIC,30,63816,782022
2022-01-04,SIC,90,336788,1255033
2022-01-04,SIC,120,683736,1260135
2022-01-04,SIC,180,1819736,1260135
2022-01-04,SIC,270,3227547,1260135
2022-01-04,TOS,-1,3003897,1311383
2022-01-04,TOS,30,39476,681235
2022-01-04,TOS,90,271267,1294783
2022-01-04,TOS,120,679537,1311383
2022-01-04,TOS,180,1735625,1311383
2022-01-04,TOS,270,2753200,1311383
2022-01-04,UMB,-1,687419,321059
2022-01-04,UMB,30,9716,178117
2022-01-04,UMB,90,42297,310945
2022-01-04,UMB,120,100280,321059
2022-01-04,UMB,180,361526,321059
2022-01-04,UMB,270,631646,321059
2022-01-04,VDA,-1,91516,47229
2022-01-04,VDA,30,1508,27334
2022-01-04,VDA,90,7869,47222
2022-01-04,VDA,120,14617,47229
2022-01-04,VDA,180,45545,47229
2022-01-04,VDA,270,82881,47229
2022-01-04,VEN,-1,3774126,1822142
2022-01-04,VEN,30,65011,1112832
2022-01-04,VEN,90,292560,1801621
2022-01-04,VEN,120,639955,1822142
2022-01-04,VEN,180,1892299,1822142
2022-01-04,VEN,270,3438498,1822142
2022-01-05,ABR,-1,1010481,461012
2022-01-05,ABR,30,14466,253177
2022-01-05,ABR,90,69235,459188
2022-01-05,ABR,120,132500,461012
2022-01-05,ABR,180,527883,461012
2022-01-05,ABR,270,918740,461012
2022-01-05,BAS,-1,429897,190321
2022-01-05,BAS,30,4792,108441
2022-01-05,BAS,90,26237,189556
2022-01-05,BAS,120,75909,190321
2022-01-05,BAS,180,238123,190321
2022-01-05,BAS,270,391176,190321
2022-01-05,CAL,-1,1376588,590906
2022-01-05,CAL,30,28215,378905
2022-01-05,CAL,90,128374,589346
2022-01-05,CAL,120,228530,590906
2022-01-05,CAL,180,725363,590906
2022-01-05,CAL,270,1248761,590906
2022-01-05,CAM,-1,4260286,1932124
2022-01-05,CAM,30,77835,1107153
2022-01-05,CAM,90,340005,1887792
2022-01-05,CAM,120,585252,1932124
2022-01-05,CAM,180,1958051,1932124
2022-01-05,CAM,270,3953783,1932124
2022-01-05,EMR,-1,3552259,1646254
2022-01-05,EMR,30,41632,908700
2022-01-05,EMR,90,248548,1634431
2022-01-05,EMR,120,597389,1646254
2022-01-05,EMR,180,1831644,1646254
2022-01-05,EMR,270,3197350,1646254
2022-01-05,FVG,-1,932195,418239
2022-01-05,FVG,30,13631,257681
2022-01-05,FVG,90,78161,414492
2022-01-05,FVG,120,133276,418239
2022-01-05,FVG,180,404962,418239
2022-01-05,FVG,270,836339,418239
2022-01-05,LAZ,-1,4623888,2273733
2022-01-05,LAZ,30,83559,1296299
2022-01-05,LAZ,90,314666,2235874
2022-01-05,LAZ,120,546528,2273733
2022-01-05,LAZ,180,2101263,2273733
2022-01-05,LAZ,270,4220094,2273733
2022-01-05,LIG,-1,1195668,521394
2022-01-05,LIG,30,24956,285585
2022-01-05,LIG,90,104082,516240
2022-01-05,LIG,120,184523,521394
2022-01-05,LIG,180,614314,521394
2022-01-05,LIG,270,1073322,521394
2022-01-05,LOM,-1,8113904,3957357
2022-01-05,LOM,30,74069,2378134
2022-01-05,LOM,90,462174,3921887
2022-01-05,LOM,120,1154690,3957357
2022-01-05,LOM,180,4212508,3957357
2022-01-05,LOM,270,7430505,3957357
2022-01-05,MAR,-1,1160093,540266
2022-01-05,MAR,30,18090,305959
2022-01-05,MAR,90,87946,533903
2022-01-05,MAR,120,180026,540266
2022-01-05,MAR,180,582463,540266
2022-01-05,MAR,270,1048320,540266
2022-01-05,MOL,-1,239189,120911
2022-01-05,MOL,30,2953,57696
2022-01-05,MOL,90,11651,113272
2022-01-05,MOL,120,22608,120911
2022-01-05,MOL,180,109474,120911
2022-01-05,MOL,270,213652,120911
2022-01-05,PAB,-1,379536,184656
2022-01-05,PAB,30,12866,94440
2022-01-05,PAB,90,43042,181737
2022-01-05,PAB,120,62017,184656
2022-01-05,PAB,180,158040,184656
2022-01-05,PAB,270,333594,184656
2022-01-05,PAT,-1,423098,198630
2022-01-05,PAT,30,8689,91167
2022-01-05,PAT,90,38030,194400
2022-01-05,PAT,120,63324,198630
2022-01-05,PAT,180,200946,198630
2022-01-05,PAT,270,379128,198630
2022-01-05,PIE,-1,3334094,1568057
2022-01-05,PIE,30,57489,785376
2022-01-05,PIE,90,293247,1519514
2022-01-05,PIE,120,582483,1568057
2022-01-05,PIE,180,1693436,1568057
2022-01-05,PIE,270,2966567,1568057
2022-01-05,PUG,-1,3179742,1608697
2022-01-05,PUG,30,44897,955395
2022-01-05,PUG,90,199141,1597974
2022-01-05,PUG,120,446263,1608697
2022-01-05,PUG,180,1508388,1608697
2022-01-05,PUG,270,2925916,1608697
2022-01-05,SAR,-1,1236091,514837
2022-01-05,SAR,30,16423,300051
2022-01-05,SAR,90,82339,512335
2022-01-05,SAR,120,237667,514837
2022-01-05,SAR,180,635872,514837
2022-01-05,SAR,270,1140380,514837
2022-01-05,SIC,-1,3519621,1307314
2022-01-05,SIC,30,64501,801857
2022-01-05,SIC,90,332660,1301449
2022-01-05,SIC,120,673633,1307314
2022-01-05,SIC,180,1784436,1307314
2022-01-05,SIC,270,3221614,1307314
2022-01-05,TOS,-1,3006455,1343346
2022-01-05,TOS,30,41097,694075
2022-01-05,TOS,90,265091,1325084
2022-01-05,TOS,120,669744,1343346
2022-01-05,TOS,180,1716491,1343346
2022-01-05,TOS,270,2754821,1343346
2022-01-05,UMB,-1,687922,329295
2022-01-05,UMB,30,9906,180516
2022-01-05,UMB,90,41891,318027
2022-01-05,UMB,120,96945,329295
2022-01-05,UMB,180,352520,329295
2022-01-05,UMB,270,631909,329295
2022-01-05,VDA,-1,91531,48754
2022-01-05,VDA,30,1451,27935
2022-01-05,VDA,90,7656,48745
2022-01-05,VDA,120,14049,48754
2022-01-05,VDA,180,44891,48754
2022-01-05,VDA,270,82890,48754
2022-01-05,VEN,-1,3777097,1862724
2022-01-05,VEN,30,66265,1110055
2022-01-05,VEN,90,291536,1839566
2022-01-05,VEN,120,621735,1862724
2022-01-05,VEN,180,1854108,1862724
2022-01-05,VEN,270,3432323,1862724
2022-01-06,ABR,-1,1010694,465910
2022-01-06,ABR,30,14176,247656
2022-01-06,ABR,90,67786,463783
2022-01-06,ABR,120,129858,465910
2022-01-06,ABR,180,517967,465910
2022-01-06,ABR,270,918410,465910
2022-01-06,BAS,-1,429974,191469
2022-01-06,BAS,30,4654,105191
2022-01-06,BAS,90,25726,190622
2022-01-06,BAS,120,73803,191469
2022-01-06,BAS,180,234256,191469
2022-01-06,BAS,270,391039,191469
2022-01-06,CAL,-1,1377443,604096
2022-01-06,CAL,30,28055,380152
2022-01-06,CAL,90,125423,602326
2022-01-06,CAL,120,224932,604096
2022-01-06,CAL,180,713443,604096
2022-01-06,CAL,270,1247631,604096
2022-01-06,CAM,-1,4262857,1967253
2022-01-06,CAM,30,77079,1095736
2022-01-06,CAM,90,336347,1918725
2022-01-06,CAM,120,577220,1967253
2022-01-06,CAM,180,1896300,1967253
2022-01-06,CAM,270,3953896,1967253
2022-01-06,EMR,-1,3553254,1667298
2022-01-06,EMR,30,41295,898939
2022-01-06,EMR,90,244567,1654559
2022-01-06,EMR,120,580499,1667298
2022-01-06,EMR,180,1796910,1667298
2022-01-06,EMR,270,3195031,1667298
2022-01-06,FVG,-1,932201,423217
2022-01-06,FVG,30,13151,252389
2022-01-06,FVG,90,77405,419128
2022-01-06,FVG,120,131500,423217
2022-01-06,FVG,180,396090,423217
2022-01-06,FVG,270,835306,423217
2022-01-06,LAZ,-1,4628084,2310486
2022-01-06,LAZ,30,85763,1283801
2022-01-06,LAZ,90,313804,2268938
2022-01-06,LAZ,120,544635,2310486
2022-01-06,LAZ,180,2058252,2310486
2022-01-06,LAZ,270,4218110,2310486
2022-01-06,LIG,-1,1195739,521890
2022-01-06,LIG,30,24233,271821
2022-01-06,LIG,90,101774,515839
2022-01-06,LIG,120,179128,521890
