data_somministrazione,fascia_anagrafica,vaccinazioni,booster,cum_vaccinazioni,cum_booster
2022-05-15,05-11,211,0,1262611,0
2022-05-15,12-19,29,148,3864295,2072084
2022-05-15,20-29,14,170,5515017,3985327
2022-05-15,30-39,18,198,5935884,4309637
2022-05-15,40-49,12,183,7546530,5936888
2022-05-15,50-59,17,209,8695193,7502994
2022-05-15,60-69,18,90,7001696,6355382
2022-05-15,70-79,6,62,5678302,5267705
2022-05-15,80-89,9,57,3574656,3318023
2022-05-15,90+,2,12,820787,693716
2022-05-16,05-11,154,0,1262765,0
2022-05-16,12-19,118,782,3864413,2072866
2022-05-16,20-29,77,1174,5515094,3986501
2022-05-16,30-39,93,1348,5935977,4310985
2022-05-16,40-49,88,1248,7546618,5938136
2022-05-16,50-59,99,1357,8695292,7504351
2022-05-16,60-69,86,1055,7001782,6356437
2022-05-16,70-79,51,776,5678353,5268481
2022-05-16,80-89,32,493,3574688,3318516
2022-05-16,90+,10,153,820797,693869
2022-05-17,05-11,332,0,1263097,0
2022-05-17,12-19,145,709,3864558,2073575
2022-05-17,20-29,103,1166,5515197,3987667
2022-05-17,30-39,115,1347,5936092,4312332
2022-05-17,40-49,99,1202,7546717,5939338
2022-05-17,50-59,184,1312,8695476,7505663
2022-05-17,60-69,109,1135,7001891,6357572
2022-05-17,70-79,66,866,5678419,5269347
2022-05-17,80-89,57,640,3574745,3319156
2022-05-17,90+,31,288,820828,694157
2022-05-18,05-11,408,0,1263505,0
2022-05-18,12-19,159,771,3864717,2074346
2022-05-18,20-29,104,1206,5515301,3988873
2022-05-18,30-39,147,1432,5936239,4313764
2022-05-18,40-49,108,1159,7546825,5940497
2022-05-18,50-59,163,1342,8695639,7507005
2022-05-18,60-69,110,1180,7002001,6358752
2022-05-18,70-79,79,982,5678498,5270329
2022-05-18,80-89,61,831,3574806,3319987
2022-05-18,90+,29,303,820857,694460
2022-05-19,05-11,563,0,1264068,0
2022-05-19,12-19,157,817,3864874,2075163
2022-05-19,20-29,107,1177,5515408,3990050
2022-05-19,30-39,126,1392,5936365,4315156
2022-05-19,40-49,87,1239,7546912,5941736
2022-05-19,50-59,164,1361,8695803,7508366
2022-05-19,60-69,109,1141,7002110,6359893
2022-05-19,70-79,81,952,5678579,5271281
2022-05-19,80-89,64,817,3574870,3320804
2022-05-19,90+,36,368,820893,694828
2022-05-20,05-11,475,0,1264543,0
2022-05-20,12-19,151,998,3865025,2076161
2022-05-20,20-29,97,1227,5515505,3991277
2022-05-20,30-39,135,1375,5936500,4316531
2022-05-20,40-49,106,1362,7547018,5943098
2022-05-20,50-59,162,1479,8695965,7509845
2022-05-20,60-69,128,1164,7002238,6361057
2022-05-20,70-79,73,911,5678652,5272192
2022-05-20,80-89,62,718,3574932,3321522
2022-05-20,90+,30,254,820923,695082
2022-05-21,05-11,573,0,1265116,0
2022-05-21,12-19,176,1093,3865201,2077254
2022-05-21,20-29,86,975,5515591,3992252
2022-05-21,30-39,98,1201,5936598,4317732
2022-05-21,40-49,89,1281,7547107,5944379
2022-05-21,50-59,122,1338,8696087,7511183
2022-05-21,60-69,70,858,7002308,6361915
2022-05-21,70-79,52,600,5678704,5272792
2022-05-21,80-89,24,434,3574956,3321956
2022-05-21,90+,9,112,820932,695194
2022-05-22,05-11,138,0,1265254,0
2022-05-22,12-19,29,147,3865230,2077401
2022-05-22,20-29,10,140,5515601,3992392
2022-05-22,30-39,11,158,5936609,4317890
2022-05-22,40-49,7,159,7547114,5944538
2022-05-22,50-59,12,165,8696099,7511348
2022-05-22,60-69,10,94,7002318,6362009
2022-05-22,70-79,8,65,5678712,5272857
2022-05-22,80-89,5,59,3574961,3322015
2022-05-22,90+,2,25,820934,695219
2022-05-23,05-11,141,0,1265395,0
2022-05-23,12-19,141,769,3865371,2078170
2022-05-23,20-29,76,1063,5515677,3993455
2022-05-23,30-39,97,1276,5936706,4319166
2022-05-23,40-49,70,1188,7547184,5945726
2022-05-23,50-59,110,1202,8696209,7512550
2022-05-23,60-69,79,1014,7002397,6363023
2022-05-23,70-79,56,812,5678768,5273669
2022-05-23,80-89,39,740,3575000,3322755
2022-05-23,90+,15,195,820949,695414
2022-05-24,05-11,255,0,1265650,0
2022-05-24,12-19,127,702,3865498,2078872
2022-05-24,20-29,98,1085,5515775,3994540
2022-05-24,30-39,124,1362,5936830,4320528
2022-05-24,40-49,91,1158,7547275,5946884
2022-05-24,50-59,148,1259,8696357,7513809
2022-05-24,60-69,94,1147,7002491,6364170
2022-05-24,70-79,49,933,5678817,5274602
2022-05-24,80-89,59,715,3575059,3323470
2022-05-24,90+,24,301,820973,695715
2022-05-25,05-11,475,0,1266125,0
2022-05-25,12-19,182,884,3865680,2079756
2022-05-25,20-29,90,1089,5515865,3995629
2022-05-25,30-39,139,1426,5936969,4321954
2022-05-25,40-49,84,1397,7547359,5948281
2022-05-25,50-59,127,1411,8696484,7515220
2022-05-25,60-69,107,1209,7002598,6365379
2022-05-25,70-79,62,914,5678879,5275516
2022-05-25,80-89,58,795,3575117,3324265
2022-05-25,90+,39,318,821012,696033
2022-05-26,05-11,391,0,1266516,0
2022-05-26,12-19,139,831,3865819,2080587
2022-05-26,20-29,105,1080,5515970,3996709
2022-05-26,30-39,99,1399,5937068,4323353
2022-05-26,40-49,90,1445,7547449,5949726
2022-05-26,50-59,136,1430,8696620,7516650
2022-05-26,60-69,98,1198,7002696,6366577
2022-05-26,70-79,46,904,5678925,5276420
2022-05-26,80-89,58,824,3575175,3325089
2022-05-26,90+,29,341,821041,696374
2022-05-27,05-11,315,0,1266831,0
2022-05-27,12-19,169,965,3865988,2081552
2022-05-27,20-29,93,1206,5516063,3997915
2022-05-27,30-39,135,1535,5937203,4324888
2022-05-27,40-49,113,1503,7547562,5951229
2022-05-27,50-59,137,1630,8696757,7518280
2022-05-27,60-69,109,1206,7002805,6367783
2022-05-27,70-79,65,868,5678990,5277288
2022-05-27,80-89,44,743,3575219,3325832
2022-05-27,90+,43,250,821084,696624
2022-05-28,05-11,541,0,1267372,0
2022-05-28,12-19,170,1097,3866158,2082649
2022-05-28,20-29,68,935,5516131,3998850
2022-05-28,30-39,99,1192,5937302,4326080
2022-05-28,40-49,68,1335,7547630,5952564
2022-05-28,50-59,106,1372,8696863,7519652
2022-05-28,60-69,86,888,7002891,6368671
2022-05-28,70-79,33,526,5679023,5277814
2022-05-28,80-89,21,420,3575240,3326252
2022-05-28,90+,9,105,821093,696729
2022-05-29,05-11,151,0,1267523,0
2022-05-29,12-19,17,166,3866175,2082815
2022-05-29,20-29,29,207,5516160,3999057
2022-05-29,30-39,36,266,5937338,4326346
2022-05-29,40-49,26,221,7547656,5952785
2022-05-29,50-59,12,169,8696875,7519821
2022-05-29,60-69,8,111,7002899,6368782
2022-05-29,70-79,4,54,5679027,5277868
2022-05-29,80-89,2,58,3575242,3326310
2022-05-29,90+,0,11,821093,696740
2022-05-30,05-11,281,0,1267804,0
2022-05-30,12-19,139,879,3866314,2083694
2022-05-30,20-29,68,1006,5516228,4000063
2022-05-30,30-39,95,1252,5937433,4327598
2022-05-30,40-49,66,1295,7547722,5954080
2022-05-30,50-59,103,1278,8696978,7521099
2022-05-30,60-69,68,993,7002967,6369775
2022-05-30,70-79,48,669,5679075,5278537
2022-05-30,80-89,36,508,3575278,3326818
2022-05-30,90+,22,143,821115,696883
2022-05-31,05-11,262,0,1268066,0
2022-05-31,12-19,109,843,3866423,2084537
2022-05-31,20-29,95,1081,5516323,4001144
2022-05-31,30-39,113,1313,5937546,4328911
2022-05-31,40-49,91,1246,7547813,5955326
2022-05-31,50-59,122,1327,8697100,7522426
2022-05-31,60-69,101,1077,7003068,6370852
2022-05-31,70-79,55,799,5679130,5279336
2022-05-31,80-89,53,625,3575331,3327443
2022-05-31,90+,31,217,821146,697100
2022-06-01,05-11,336,0,1268402,0
2022-06-01,12-19,101,805,3866524,2085342
2022-06-01,20-29,66,952,5516389,4002096
2022-06-01,30-39,81,1161,5937627,4330072
2022-06-01,40-49,78,1147,7547891,5956473
2022-06-01,50-59,68,1211,8697168,7523637
2022-06-01,60-69,51,967,7003119,6371819
2022-06-01,70-79,48,693,5679178,5280029
2022-06-01,80-89,41,506,3575372,3327949
2022-06-01,90+,20,199,821166,697299
2022-06-02,05-11,4,0,1268406,0
2022-06-02,12-19,7,48,3866531,2085390
2022-06-02,20-29,1,63,5516390,4002159
2022-06-02,30-39,4,82,5937631,4330154
2022-06-02,40-49,4,81,7547895,5956554
2022-06-02,50-59,4,67,8697172,7523704
2022-06-02,60-69,5,66,7003124,6371885
2022-06-02,70-79,5,34,5679183,5280063
2022-06-02,80-89,0,24,3575372,3327973
2022-06-02,90+,0,9,821166,697308
2022-06-03,05-11,196,0,1268602,0
2022-06-03,12-19,134,838,3866665,2086228
2022-06-03,20-29,79,968,5516469,4003127
2022-06-03,30-39,92,1099,5937723,4331253
2022-06-03,40-49,65,1088,7547960,5957642
2022-06-03,50-59,78,1168,8697250,7524872
2022-06-03,60-69,58,889,7003182,6372774
2022-06-03,70-79,42,651,5679225,5280714
2022-06-03,80-89,47,452,3575419,3328425
2022-06-03,90+,20,173,821186,697481
2022-06-04,05-11,441,0,1269043,0
2022-06-04,12-19,104,674,3866769,2086902
2022-06-04,20-29,47,663,5516516,4003790
2022-06-04,30-39,70,827,5937793,4332080
2022-06-04,40-49,60,822,7548020,5958464
2022-06-04,50-59,54,866,8697304,7525738
2022-06-04,60-69,41,624,7003223,6373398
2022-06-04,70-79,20,359,5679245,5281073
2022-06-04,80-89,18,261,3575437,3328686
2022-06-04,90+,14,59,821200,697540
2022-06-05,05-11,16,0,1269059,0
2022-06-05,12-19,10,40,3866779,2086942
2022-06-05,20-29,11,76,5516527,4003866
2022-06-05,30-39,20,127,5937813,4332207
2022-06-05,40-49,10,98,7548030,5958562
2022-06-05,50-59,10,81,8697314,7525819
2022-06-05,60-69,7,78,7003230,6373476
2022-06-05,70-79,1,48,5679246,5281121
2022-06-05,80-89,2,30,3575439,3328716
2022-06-05,90+,2,8,821202,697548
2022-06-06,05-11,125,0,1269184,0
2022-06-06,12-19,113,784,3866892,2087726
2022-06-06,20-29,81,924,5516608,4004790
2022-06-06,30-39,87,1040,5937900,4333247
2022-06-06,40-49,61,996,7548091,5959558
2022-06-06,50-59,64,1116,8697378,7526935
2022-06-06,60-69,53,951,7003283,6374427
2022-06-06,70-79,34,667,5679280,5281788
2022-06-06,80-89,31,383,3575470,3329099
2022-06-06,90+,14,100,821216,697648
2022-06-07,05-11,283,0,1269467,0
2022-06-07,12-19,114,854,3867006,2088580
2022-06-07,20-29,76,972,5516684,4005762
2022-06-07,30-39,87,1128,5937987,4334375
2022-06-07,40-49,69,1051,7548160,5960609
2022-06-07,50-59,98,1169,8697476,7528104
2022-06-07,60-69,81,1118,7003364,6375545
2022-06-07,70-79,58,813,5679338,5282601
2022-06-07,80-89,42,544,3575512,3329643
2022-06-07,90+,20,192,821236,697840
2022-06-08,05-11,358,0,1269825,0
2022-06-08,12-19,116,737,3867122,2089317
2022-06-08,20-29,61,977,5516745,4006739
2022-06-08,30-39,106,1096,5938093,4335471
2022-06-08,40-49,72,1047,7548232,5961656
2022-06-08,50-59,72,1247,8697548,7529351
2022-06-08,60-69,78,1130,7003442,6376675
2022-06-08,70-79,52,786,5679390,5283387
2022-06-08,80-89,39,626,3575551,3330269
2022-06-08,90+,23,248,821259,698088
2022-06-09,05-11,410,0,1270235,0
2022-06-09,12-19,145,1130,3867267,2090447
2022-06-09,20-29,70,998,5516815,4007737
2022-06-09,30-39,89,1133,5938182,4336604
2022-06-09,40-49,76,1159,7548308,5962815
2022-06-09,50-59,67,1184,8697615,7530535
2022-06-09,60-69,58,1043,7003500,6377718
2022-06-09,70-79,58,842,5679448,5284229
2022-06-09,80-89,26,663,3575577,3330932
2022-06-09,90+,32,246,821291,698334
2022-06-10,05-11,305,0,1270540,0
2022-06-10,12-19,128,1120,3867395,2091567
2022-06-10,20-29,56,1053,5516871,4008790
2022-06-10,30-39,103,1201,5938285,4337805
2022-06-10,40-49,63,1158,7548371,5963973
2022-06-10,50-59,92,1307,8697707,7531842
2022-06-10,60-69,68,1098,7003568,6378816
2022-06-10,70-79,52,830,5679500,5285059
2022-06-10,80-89,48,578,3575625,3331510
2022-06-10,90+,33,189,821324,698523
2022-06-11,05-11,461,0,1271001,0
2022-06-11,12-19,107,938,3867502,2092505
2022-06-11,20-29,38,792,5516909,4009582
2022-06-11,30-39,78,898,5938363,4338703
2022-06-11,40-49,50,934,7548421,5964907
2022-06-11,50-59,54,976,8697761,7532818
2022-06-11,60-69,45,704,7003613,6379520
2022-06-11,70-79,28,512,5679528,5285571
2022-06-11,80-89,24,349,3575649,3331859
2022-06-11,90+,12,105,821336,698628
2022-06-12,05-11,56,0,1271057,0
2022-06-12,12-19,7,56,3867509,2092561
2022-06-12,20-29,14,127,5516923,4009709
2022-06-12,30-39,20,169,5938383,4338872
2022-06-12,40-49,19,123,7548440,5965030
2022-06-12,50-59,10,122,8697771,7532940
2022-06-12,60-69,4,78,7003617,6379598
2022-06-12,70-79,7,50,5679535,5285621
2022-06-12,80-89,3,28,3575652,3331887
2022-06-12,90+,0,14,821336,698642
2022-06-13,05-11,159,0,1271216,0
2022-06-13,12-19,104,903,3867613,2093464
2022-06-13,20-29,46,811,5516969,4010520
2022-06-13,30-39,62,874,5938445,4339746
2022-06-13,40-49,41,790,7548481,5965820
2022-06-13,50-59,59,935,8697830,7533875
2022-06-13,60-69,57,849,7003674,6380447
2022-06-13,70-79,29,575,5679564,5286196
2022-06-13,80-89,30,428,3575682,3332315
2022-06-13,90+,13,127,821349,698769
2022-06-14,05-11,250,0,1271466,0
2022-06-14,12-19,110,1065,3867723,2094529
2022-06-14,20-29,81,903,5517050,4011423
2022-06-14,30-39,79,1150,5938524,4340896
2022-06-14,40-49,62,950,7548543,5966770
2022-06-14,50-59,74,1135,8697904,7535010
2022-06-14,60-69,63,1095,7003737,6381542
2022-06-14,70-79,51,735,5679615,5286931
2022-06-14,80-89,37,592,3575719,3332907
2022-06-14,90+,16,243,821365,699012
2022-06-15,05-11,344,0,1271810,0
2022-06-15,12-19,113,1012,3867836,2095541
2022-06-15,20-29,101,862,5517151,4012285
2022-06-15,30-39,97,1063,5938621,4341959
2022-06-15,40-49,65,966,7548608,5967736
2022-06-15,50-59,63,1130,8697967,7536140
2022-06-15,60-69,63,1076,7003800,6382618
2022-06-15,70-79,39,796,5679654,5287727
2022-06-15,80-89,41,702,3575760,3333609
2022-06-15,90+,22,235,821387,699247
2022-06-16,05-11,268,0,1272078,0
2022-06-16,12-19,87,934,3867923,2096475
2022-06-16,20-29,52,806,5517203,4013091
2022-06-16,30-39,56,977,5938677,4342936
2022-06-16,40-49,49,882,7548657,5968618
2022-06-16,50-59,61,1072,8698028,7537212
2022-06-16,60-69,52,1014,7003852,6383632
2022-06-16,70-79,36,833,5679690,5288560
2022-06-16,80-89,35,619,3575795,3334228
2022-06-16,90+,30,244,821417,699491
2022-06-17,05-11,207,0,1272285,0
2022-06-17,12-19,120,870,3868043,2097345
2022-06-17,20-29,58,824,5517261,4013915
2022-06-17,30-39,60,1002,5938737,4343938
2022-06-17,40-49,59,936,7548716,5969554
2022-06-17,50-59,69,1087,8698097,7538299
2022-06-17,60-69,55,982,7003907,6384614
2022-06-17,70-79,37,775,5679727,5289335
2022-06-17,80-89,38,536,3575833,3334764
2022-06-17,90+,12,217,821429,699708
2022-06-18,05-11,380,0,1272665,0
2022-06-18,12-19,101,857,3868144,2098202
2022-06-18,20-29,37,700,5517298,4014615
2022-06-18,30-39,67,830,5938804,4344768
2022-06-18,40-49,56,831,7548772,5970385
2022-06-18,50-59,46,869,8698143,7539168
2022-06-18,60-69,39,631,7003946,6385245
2022-06-18,70-79,22,441,5679749,5289776
2022-06-18,80-89,19,323,3575852,3335087
2022-06-18,90+,7,105,821436,699813
2022-06-19,05-11,7,0,1272672,0
2022-06-19,12-19,7,64,3868151,2098266
2022-06-19,20-29,0,66,5517298,4014681
2022-06-19,30-39,5,70,5938809,4344838
2022-06-19,40-49,8,71,7548780,5970456
2022-06-19,50-59,8,89,8698151,7539257
2022-06-19,60-69,7,69,7003953,6385314
2022-06-19,70-79,2,50,5679751,5289826
2022-06-19,80-89,1,31,3575853,3335118
2022-06-19,90+,0,12,821436,699825
2022-06-20,05-11,139,0,1272811,0
2022-06-20,12-19,108,950,3868259,2099216
2022-06-20,20-29,64,847,5517362,4015528
2022-06-20,30-39,68,860,5938877,4345698
2022-06-20,40-49,57,801,7548837,5971257
2022-06-20,50-59,61,983,8698212,7540240
2022-06-20,60-69,35,929,7003988,6386243
2022-06-20,70-79,26,716,5679777,5290542
2022-06-20,80-89,19,467,3575872,3335585
2022-06-20,90+,9,137,821445,699962
2022-06-21,05-11,220,0,1273031,0
2022-06-21,12-19,115,962,3868374,2100178
2022-06-21,20-29,61,892,5517423,4016420
2022-06-21,30-39,59,992,5938936,4346690
2022-06-21,40-49,66,917,7548903,5972174
2022-06-21,50-59,69,1114,8698281,7541354
2022-06-21,60-69,45,1083,7004033,6387326
2022-06-21,70-79,28,885,5679805,5291427
2022-06-21,80-89,40,564,3575912,3336149
2022-06-21,90+,25,226,821470,700188
2022-06-22,05-11,277,0,1273308,0
2022-06-22,12-19,102,858,3868476,2101036
2022-06-22,20-29,45,828,5517468,4017248
2022-06-22,30-39,70,901,5939006,4347591
2022-06-22,40-49,54,906,7548957,5973080
2022-06-22,50-59,44,1066,8698325,7542420
2022-06-22,60-69,59,1026,7004092,6388352
2022-06-22,70-79,45,861,5679850,5292288
2022-06-22,80-89,50,612,3575962,3336761
2022-06-22,90+,27,240,821497,700428
2022-06-23,05-11,144,0,1273452,0
2022-06-23,12-19,99,809,3868575,2101845
2022-06-23,20-29,71,910,5517539,4018158
2022-06-23,30-39,75,934,5939081,4348525
2022-06-23,40-49,59,951,7549016,5974031
2022-06-23,50-59,63,1101,8698388,7543521
2022-06-23,60-69,45,1055,7004137,6389407
2022-06-23,70-79,39,880,5679889,5293168
2022-06-23,80-89,34,596,3575996,3337357
2022-06-23,90+,13,215,821510,700643
2022-06-24,05-11,145,0,1273597,0
2022-06-24,12-19,93,844,3868668,2102689
2022-06-24,20-29,66,895,5517605,4019053
2022-06-24,30-39,69,948,5939150,4349473
2022-06-24,40-49,47,1003,7549063,5975034
2022-06-24,50-59,64,1143,8698452,7544664
2022-06-24,60-69,58,989,7004195,6390396
2022-06-24,70-79,44,812,5679933,5293980
2022-06-24,80-89,29,574,3576025,3337931
2022-06-24,90+,22,242,821532,700885
2022-06-25,05-11,436,0,1274033,0
2022-06-25,12-19,101,950,3868769,2103639
2022-06-25,20-29,43,922,5517648,4019975
2022-06-25,30-39,55,951,5939205,4350424
2022-06-25,40-49,41,944,7549104,5975978
2022-06-25,50-59,71,1064,8698523,7545728
2022-06-25,60-69,36,776,7004231,6391172
2022-06-25,70-79,28,522,5679961,5294502
2022-06-25,80-89,15,326,3576040,3338257
2022-06-25,90+,7,75,821539,700960
2022-06-26,05-11,47,0,1274080,0
2022-06-26,12-19,11,58,3868780,2103697
2022-06-26,20-29,19,42,5517667,4020017
2022-06-26,30-39,17,74,5939222,4350498
2022-06-26,40-49,13,69,7549117,5976047
2022-06-26,50-59,12,88,8698535,7545816
2022-06-26,60-69,3,78,7004234,6391250
2022-06-26,70-79,2,57,5679963,5294559
2022-06-26,80-89,2,43,3576042,3338300
2022-06-26,90+,2,14,821541,700974
2022-06-27,05-11,127,0,1274207,0
2022-06-27,12-19,73,1043,3868853,2104740
2022-06-27,20-29,46,984,5517713,4021001
2022-06-27,30-39,61,942,5939283,4351440
2022-06-27,40-49,56,925,7549173,5976972
2022-06-27,50-59,53,983,8698588,7546799
2022-06-27,60-69,48,962,7004282,6392212
2022-06-27,70-79,30,698,5679993,5295257
2022-06-27,80-89,18,423,3576060,3338723
2022-06-27,90+,15,149,821556,701123
2022-06-28,05-11,212,0,1274419,0
2022-06-28,12-19,127,1033,3868980,2105773
2022-06-28,20-29,55,1058,5517768,4022059
2022-06-28,30-39,69,1149,5939352,4352589
2022-06-28,40-49,58,1014,7549231,5977986
2022-06-28,50-59,71,1224,8698659,7548023
2022-06-28,60-69,57,1025,7004339,6393237
2022-06-28,70-79,38,889,5680031,5296146
2022-06-28,80-89,35,608,3576095,3339331
2022-06-28,90+,17,186,821573,701309
2022-06-29,05-11,251,0,1274670,0
2022-06-29,12-19,118,1053,3869098,2106826
2022-06-29,20-29,45,1094,5517813,4023153
2022-06-29,30-39,78,1035,5939430,4353624
2022-06-29,40-49,61,974,7549292,5978960
2022-06-29,50-59,55,1075,8698714,7549098
2022-06-29,60-69,59,960,7004398,6394197
2022-06-29,70-79,33,736,5680064,5296882
2022-06-29,80-89,32,564,3576127,3339895
2022-06-29,90+,23,213,821596,701522
2022-06-30,05-11,254,0,1274924,0
2022-06-30,12-19,102,1064,3869200,2107890
2022-06-30,20-29,56,1093,5517869,4024246
2022-06-30,30-39,65,1106,5939495,4354730
2022-06-30,40-49,50,926,7549342,5979886
2022-06-30,50-59,50,1154,8698764,7550252
2022-06-30,60-69,58,1066,7004456,6395263
2022-06-30,70-79,33,882,5680097,5297764
2022-06-30,80-89,40,619,3576167,3340514
2022-06-30,90+,29,210,821625,701732
2022-07-01,05-11,150,0,1275074,0
2022-07-01,12-19,78,749,3869278,2108639
2022-07-01,20-29,49,940,5517918,4025186
2022-07-01,30-39,61,886,5939556,4355616
2022-07-01,40-49,59,804,7549401,5980690
2022-07-01,50-59,66,941,8698830,7551193
2022-07-01,60-69,33,847,7004489,6396110
2022-07-01,70-79,31,714,5680128,5298478
2022-07-01,80-89,35,412,3576202,3340926
2022-07-01,90+,11,139,821636,701871
2022-07-02,05-11,316,0,1275390,0
2022-07-02,12-19,60,753,3869338,2109392
2022-07-02,20-29,23,724,5517941,4025910
2022-07-02,30-39,36,760,5939592,4356376
2022-07-02,40-49,21,731,7549422,5981421
2022-07-02,50-59,22,742,8698852,7551935
2022-07-02,60-69,26,441,7004515,6396551
2022-07-02,70-79,10,350,5680138,5298828
2022-07-02,80-89,14,202,3576216,3341128
2022-07-02,90+,5,60,821641,701931
2022-07-03,05-11,8,0,1275398,0
2022-07-03,12-19,8,51,3869346,2109443
2022-07-03,20-29,4,54,5517945,4025964
2022-07-03,30-39,7,99,5939599,4356475
2022-07-03,40-49,4,77,7549426,5981498
2022-07-03,50-59,5,76,8698857,7552011
2022-07-03,60-69,9,38,7004524,6396589
2022-07-03,70-79,1,37,5680139,5298865
2022-07-03,80-89,3,20,3576219,3341148
2022-07-03,90+,0,3,821641,701934
2022-07-04,05-11,130,0,1275528,0
2022-07-04,12-19,82,789,3869428,2110232
2022-07-04,20-29,46,974,5517991,4026938
2022-07-04,30-39,38,928,5939637,4357403
2022-07-04,40-49,42,821,7549468,5982319
2022-07-04,50-59,36,882,8698893,7552893
2022-07-04,60-69,42,781,7004566,6397370
2022-07-04,70-79,22,620,5680161,5299485
2022-07-04,80-89,22,353,3576241,3341501
2022-07-04,90+,8,103,821649,702037
2022-07-05,05-11,143,0,1275671,0
2022-07-05,12-19,75,1006,3869503,2111238
2022-07-05,20-29,71,1274,5518062,4028212
2022-07-05,30-39,84,1146,5939721,4358549
2022-07-05,40-49,42,1077,7549510,5983396
2022-07-05,50-59,52,1156,8698945,7554049
2022-07-05,60-69,53,942,7004619,6398312
2022-07-05,70-79,39,816,5680200,5300301
2022-07-05,80-89,36,490,3576277,3341991
2022-07-05,90+,21,196,821670,702233
2022-07-06,05-11,190,0,1275861,0
2022-07-06,12-19,98,847,3869601,2112085
2022-07-06,20-29,46,1083,5518108,4029295
2022-07-06,30-39,52,1068,5939773,4359617
2022-07-06,40-49,48,944,7549558,5984340
2022-07-06,50-59,57,1029,8699002,7555078
2022-07-06,60-69,43,1069,7004662,6399381
2022-07-06,70-79,40,789,5680240,5301090
2022-07-06,80-89,25,548,3576302,3342539
2022-07-06,90+,21,189,821691,702422
2022-07-07,05-11,141,0,1276002,0
2022-07-07,12-19,92,985,3869693,2113070
2022-07-07,20-29,49,1151,5518157,4030446
2022-07-07,30-39,63,1189,5939836,4360806
